pair;round;nrTurns;success
291;0;2;true
291;1;1;true
291;2;1;true
291;3;1;true
291;4;1;true
291;5;1;true
292;0;4;true
292;1;1;false
292;2;1;true
292;3;1;true
292;4;1;true
292;5;1;true
293;0;3;true
293;1;1;true
293;2;1;true
293;3;1;true
293;4;1;true
293;5;1;true
294;0;4;false
294;1;1;false
294;2;1;true
294;3;1;true
294;4;1;true
294;5;1;false
295;0;2;true
295;1;1;true
295;2;1;true
295;3;1;true
295;4;2;true
295;5;1;true
296;0;1;true
296;1;3;true
296;2;1;true
296;3;1;true
296;4;1;true
296;5;1;true
297;0;1;true
297;1;1;true
297;2;2;true
297;3;1;true
297;4;2;true
297;5;1;true
298;0;2;true
298;1;1;true
298;2;1;true
298;3;1;true
298;4;1;true
298;5;1;true
299;0;2;true
299;1;1;true
299;2;1;true
299;3;1;true
299;4;1;true
299;5;1;true
300;0;2;true
300;1;1;true
300;2;1;true
300;3;1;true
300;4;1;true
300;5;1;true
301;0;4;false
301;1;1;true
301;2;1;false
301;3;1;true
301;4;1;false
301;5;1;false
302;0;4;false
302;1;1;true
302;2;1;true
302;3;1;true
302;4;1;true
302;5;1;true
303;0;2;true
303;1;1;true
303;2;1;true
303;3;1;true
303;4;1;true
303;5;1;true
304;0;2;true
304;1;1;true
304;2;1;true
304;3;3;true
304;4;1;false
304;5;1;true
305;0;1;true
305;1;1;true
305;2;1;true
305;3;2;true
305;4;1;true
305;5;2;true
306;0;2;true
306;1;1;true
306;2;2;true
306;3;1;true
306;4;1;true
306;5;1;true
307;0;1;false
307;1;2;true
307;2;1;true
307;3;1;true
307;4;1;true
307;5;1;true
308;0;2;true
308;1;1;true
308;2;3;true
308;3;1;true
308;4;1;true
308;5;1;true
309;0;2;true
309;1;2;true
309;2;1;true
309;3;1;true
309;4;1;true
309;5;1;true
310;0;2;true
310;1;1;true
310;2;1;true
310;3;2;true
310;4;1;true
310;5;1;true
311;0;3;true
311;1;1;true
311;2;1;true
311;3;1;true
311;4;1;true
311;5;1;true
312;0;2;true
312;1;2;true
312;2;1;true
312;3;1;true
312;4;1;true
312;5;1;true
313;0;4;true
313;1;1;true
313;2;1;true
313;3;1;true
313;4;1;true
313;5;1;true
314;0;2;true
314;1;1;true
314;2;1;true
314;3;1;true
314;4;1;true
314;5;1;true
315;0;4;true
315;1;1;true
315;2;1;true
315;3;1;true
315;4;1;true
315;5;1;true
316;0;2;true
316;1;2;true
316;2;1;true
316;3;1;true
316;4;1;true
316;5;1;true
317;0;2;true
317;1;1;true
317;2;3;true
317;3;1;true
317;4;1;true
317;5;1;false
318;0;2;true
318;1;2;true
318;2;1;true
318;3;1;true
318;4;1;false
318;5;1;false
319;0;1;true
319;1;3;true
319;2;1;true
319;3;1;true
319;4;1;true
319;5;1;true
320;0;4;false
320;1;1;true
320;2;1;false
320;3;1;true
320;4;1;true
320;5;1;false
321;0;2;true
321;1;1;true
321;2;2;true
321;3;1;true
321;4;1;true
321;5;1;true
322;0;4;true
322;1;1;true
322;2;1;true
322;3;1;true
322;4;1;true
322;5;1;true
323;0;1;true
323;1;2;true
323;2;2;true
323;3;1;true
323;4;1;true
323;5;1;true
324;0;2;true
324;1;2;true
324;2;1;true
324;3;1;true
324;4;1;true
324;5;1;true
325;0;2;true
325;1;1;true
325;2;1;true
325;3;1;true
325;4;1;true
325;5;1;true
326;0;1;true
326;1;4;true
326;2;1;true
326;3;1;true
326;4;1;true
326;5;1;true
327;0;2;true
327;1;1;true
327;2;1;true
327;3;1;true
327;4;1;true
327;5;1;true
328;0;3;true
328;1;1;true
328;2;1;true
328;3;1;true
328;4;1;true
328;5;1;true
329;0;2;true
329;1;1;true
329;2;2;true
329;3;1;true
329;4;1;true
329;5;1;true
330;0;2;true
330;1;2;true
330;2;1;true
330;3;1;true
330;4;1;true
330;5;1;true
331;0;1;false
331;1;2;true
331;2;1;true
331;3;1;true
331;4;1;true
331;5;2;true
332;0;4;true
332;1;1;true
332;2;1;true
332;3;1;true
332;4;1;true
332;5;1;true
333;0;2;true
333;1;1;true
333;2;7;false
333;3;7;false
333;4;7;false
333;5;7;false
334;0;4;false
334;1;1;true
334;2;1;true
334;3;1;true
334;4;1;false
334;5;1;true
335;0;4;true
335;1;1;true
335;2;1;true
335;3;1;true
335;4;1;true
335;5;1;true
336;0;1;true
336;1;3;true
336;2;1;true
336;3;1;true
336;4;1;true
336;5;1;true
337;0;2;true
337;1;1;true
337;2;1;true
337;3;1;true
337;4;1;true
337;5;1;true
338;0;1;true
338;1;4;true
338;2;1;false
338;3;1;false
338;4;1;true
338;5;1;false
339;0;2;true
339;1;1;true
339;2;1;true
339;3;1;true
339;4;1;true
339;5;1;true
340;0;3;true
340;1;1;true
340;2;1;true
340;3;1;true
340;4;1;true
340;5;1;true
341;0;2;true
341;1;2;true
341;2;1;true
341;3;1;true
341;4;1;true
341;5;1;true
342;0;2;true
342;1;1;true
342;2;1;true
342;3;1;true
342;4;1;true
342;5;1;true
343;0;1;true
343;1;3;true
343;2;1;true
343;3;1;true
343;4;1;true
343;5;1;true
344;0;1;true
344;1;3;true
344;2;1;true
344;3;1;true
344;4;1;true
344;5;1;true
345;0;3;true
345;1;1;true
345;2;1;true
345;3;1;true
345;4;1;true
345;5;1;true
346;0;3;true
346;1;1;true
346;2;1;true
346;3;1;true
346;4;1;true
346;5;1;true
347;0;2;true
347;1;2;true
347;2;1;true
347;3;1;true
347;4;1;true
347;5;1;true
348;0;4;false
348;1;1;true
348;2;1;false
348;3;1;true
348;4;1;true
348;5;1;true
349;0;2;true
349;1;1;true
349;2;1;true
349;3;1;true
349;4;1;true
349;5;1;true
350;0;2;true
350;1;1;true
350;2;2;true
350;3;1;true
350;4;1;true
350;5;1;true
351;0;2;true
351;1;2;true
351;2;1;true
351;3;1;true
351;4;1;true
351;5;1;true
352;0;3;true
352;1;1;true
352;2;1;true
352;3;1;false
352;4;1;true
352;5;1;true
353;0;2;true
353;1;1;true
353;2;1;true
353;3;7;false
353;4;7;false
353;5;7;false
354;0;2;true
354;1;1;true
354;2;1;true
354;3;1;true
354;4;2;true
354;5;1;true
355;0;4;true
355;1;1;true
355;2;1;true
355;3;1;true
355;4;1;true
355;5;1;true
356;0;1;true
356;1;2;true
356;2;2;true
356;3;1;true
356;4;1;true
356;5;1;true
357;0;2;true
357;1;1;true
357;2;1;true
357;3;1;true
357;4;1;true
357;5;1;true
358;0;2;true
358;1;1;true
358;2;1;true
358;3;1;true
358;4;1;true
358;5;1;true
359;0;4;false
359;1;1;true
359;2;1;true
359;3;1;true
359;4;1;false
359;5;1;false
360;0;2;true
360;1;1;true
360;2;1;true
360;3;1;true
360;4;1;true
360;5;1;true
361;0;1;true
361;1;2;true
361;2;3;true
361;3;1;false
361;4;1;true
361;5;1;true
362;0;2;true
362;1;1;true
362;2;1;true
362;3;2;true
362;4;1;true
362;5;1;true
363;0;2;true
363;1;1;false
363;2;1;true
363;3;3;true
363;4;1;true
363;5;1;true
364;0;2;true
364;1;1;true
364;2;2;true
364;3;1;true
364;4;1;true
364;5;1;true
365;0;2;true
365;1;2;true
365;2;1;true
365;3;1;true
365;4;1;true
365;5;1;true
366;0;3;true
366;1;1;true
366;2;1;true
366;3;1;true
366;4;1;true
366;5;1;true
367;0;2;true
367;1;1;true
367;2;1;true
367;3;1;true
367;4;2;true
367;5;1;true
368;0;1;true
368;1;4;true
368;2;1;true
368;3;1;true
368;4;1;true
368;5;1;true
369;0;1;true
369;1;2;true
369;2;1;true
369;3;1;true
369;4;1;true
369;5;1;true
370;0;1;true
370;1;2;true
370;2;1;true
370;3;1;true
370;4;1;true
370;5;1;true
371;0;3;true
371;1;1;true
371;2;1;true
371;3;1;true
371;4;1;false
371;5;1;true
372;0;2;true
372;1;2;true
372;2;1;true
372;3;1;true
372;4;1;true
372;5;1;true
373;0;3;true
373;1;1;true
373;2;1;true
373;3;1;true
373;4;1;true
373;5;1;true
374;0;1;true
374;1;2;true
374;2;1;true
374;3;3;false
374;4;1;true
374;5;1;true
375;0;2;true
375;1;1;true
375;2;1;true
375;3;1;true
375;4;1;true
375;5;1;true
376;0;2;true
376;1;1;true
376;2;2;true
376;3;1;true
376;4;1;true
376;5;1;true
377;0;4;true
377;1;1;true
377;2;1;true
377;3;1;true
377;4;1;true
377;5;1;true
378;0;2;true
378;1;1;true
378;2;1;true
378;3;1;true
378;4;2;true
378;5;1;true
379;0;2;true
379;1;2;true
379;2;1;true
379;3;1;true
379;4;1;true
379;5;1;true
380;0;4;true
380;1;1;true
380;2;1;true
380;3;1;true
380;4;1;true
380;5;1;true
381;0;3;true
381;1;1;true
381;2;1;true
381;3;1;true
381;4;1;true
381;5;1;true
382;0;1;true
382;1;2;true
382;2;2;true
382;3;1;true
382;4;1;true
382;5;1;true
383;0;2;true
383;1;2;true
383;2;1;true
383;3;1;true
383;4;1;true
383;5;1;true
384;0;1;false
384;1;3;true
384;2;1;true
384;3;1;true
384;4;1;true
384;5;1;true
385;0;2;true
385;1;1;true
385;2;2;true
385;3;1;true
385;4;1;true
385;5;1;true
386;0;2;true
386;1;1;true
386;2;2;true
386;3;1;true
386;4;1;true
386;5;1;true
387;0;2;true
387;1;2;true
387;2;1;true
387;3;1;true
387;4;1;true
387;5;1;true
388;0;2;true
388;1;1;true
388;2;7;false
388;3;7;true
388;4;7;false
388;5;7;false
389;0;2;true
389;1;1;true
389;2;1;true
389;3;1;true
389;4;1;true
389;5;1;true
390;0;4;true
390;1;1;true
390;2;1;false
390;3;1;true
390;4;1;true
390;5;1;true
391;0;2;true
391;1;2;true
391;2;1;true
391;3;1;true
391;4;1;false
391;5;1;true
392;0;4;false
392;1;1;true
392;2;1;true
392;3;1;false
392;4;1;true
392;5;1;false
393;0;2;true
393;1;2;true
393;2;1;true
393;3;1;true
393;4;1;true
393;5;1;true
394;0;2;true
394;1;2;true
394;2;1;true
394;3;1;true
394;4;1;true
394;5;1;true
395;0;2;true
395;1;2;true
395;2;1;true
395;3;1;true
395;4;1;true
395;5;1;true
396;0;2;true
396;1;1;true
396;2;1;true
396;3;1;true
396;4;1;true
396;5;1;true
397;0;4;false
397;1;1;true
397;2;1;false
397;3;1;false
397;4;1;true
397;5;1;true
398;0;2;true
398;1;1;true
398;2;2;true
398;3;1;true
398;4;1;true
398;5;1;true
399;0;2;true
399;1;2;true
399;2;1;true
399;3;1;true
399;4;1;true
399;5;1;true
400;0;3;true
400;1;1;true
400;2;1;true
400;3;1;true
400;4;1;true
400;5;1;true
401;0;1;true
401;1;2;true
401;2;1;true
401;3;1;true
401;4;1;true
401;5;1;true
402;0;2;true
402;1;1;true
402;2;1;true
402;3;1;true
402;4;1;true
402;5;1;true
403;0;2;true
403;1;1;true
403;2;2;true
403;3;1;true
403;4;1;true
403;5;1;true
404;0;2;true
404;1;1;true
404;2;1;true
404;3;1;true
404;4;1;true
404;5;1;true
405;0;2;true
405;1;2;true
405;2;1;true
405;3;1;true
405;4;1;true
405;5;1;true
406;0;1;true
406;1;3;true
406;2;1;true
406;3;1;true
406;4;1;true
406;5;1;true
407;0;1;true
407;1;2;true
407;2;1;true
407;3;1;true
407;4;2;true
407;5;1;true
408;0;4;true
408;1;1;true
408;2;1;true
408;3;1;true
408;4;1;true
408;5;1;false
409;0;2;true
409;1;1;true
409;2;1;true
409;3;2;true
409;4;1;true
409;5;1;true
410;0;4;false
410;1;1;true
410;2;1;true
410;3;1;false
410;4;1;false
410;5;1;false
411;0;2;true
411;1;1;true
411;2;1;true
411;3;1;true
411;4;1;true
411;5;1;true
412;0;2;true
412;1;1;true
412;2;1;true
412;3;1;true
412;4;2;true
412;5;1;true
413;0;2;true
413;1;1;true
413;2;1;true
413;3;3;true
413;4;1;true
413;5;1;true
414;0;3;true
414;1;1;true
414;2;1;true
414;3;1;true
414;4;1;true
414;5;1;true
415;0;3;true
415;1;1;true
415;2;1;true
415;3;1;true
415;4;1;true
415;5;1;true
416;0;2;true
416;1;2;true
416;2;1;true
416;3;1;true
416;4;1;true
416;5;1;true
417;0;2;true
417;1;1;true
417;2;2;true
417;3;1;true
417;4;1;true
417;5;1;true
418;0;2;true
418;1;1;true
418;2;1;true
418;3;1;true
418;4;1;true
418;5;1;true
419;0;1;true
419;1;4;true
419;2;1;true
419;3;1;true
419;4;1;true
419;5;1;true
420;0;2;true
420;1;2;true
420;2;1;true
420;3;1;true
420;4;1;true
420;5;1;true
421;0;4;true
421;1;1;false
421;2;1;true
421;3;1;true
421;4;1;true
421;5;1;true
422;0;2;true
422;1;1;true
422;2;1;true
422;3;1;true
422;4;1;true
422;5;1;true
423;0;2;true
423;1;2;true
423;2;1;true
423;3;1;true
423;4;1;true
423;5;1;true
424;0;2;true
424;1;2;true
424;2;1;true
424;3;1;true
424;4;1;true
424;5;1;true
425;0;4;true
425;1;1;true
425;2;1;true
425;3;1;true
425;4;1;true
425;5;1;true
426;0;3;true
426;1;1;true
426;2;1;true
426;3;1;true
426;4;1;true
426;5;1;true
427;0;2;false
427;1;1;true
427;2;1;true
427;3;1;true
427;4;1;true
427;5;1;true
428;0;3;true
428;1;1;true
428;2;1;true
428;3;1;true
428;4;1;true
428;5;1;true
429;0;2;true
429;1;1;true
429;2;3;true
429;3;1;true
429;4;1;true
429;5;1;true
430;0;2;true
430;1;1;true
430;2;3;false
430;3;1;true
430;4;1;false
430;5;1;true
431;0;2;true
431;1;2;true
431;2;1;true
431;3;1;true
431;4;1;true
431;5;1;true
432;0;1;true
432;1;2;true
432;2;1;true
432;3;1;true
432;4;1;true
432;5;2;true
433;0;2;true
433;1;2;true
433;2;1;true
433;3;1;true
433;4;1;true
433;5;1;true
434;0;2;true
434;1;1;true
434;2;1;true
434;3;1;true
434;4;1;true
434;5;1;true
435;0;3;true
435;1;1;true
435;2;1;true
435;3;1;true
435;4;1;true
435;5;1;true
436;0;1;true
436;1;2;true
436;2;1;true
436;3;1;true
436;4;1;true
436;5;1;true
437;0;3;true
437;1;1;true
437;2;1;true
437;3;1;true
437;4;1;true
437;5;1;true
438;0;2;true
438;1;1;true
438;2;1;true
438;3;1;true
438;4;1;true
438;5;1;true
439;0;2;true
439;1;2;true
439;2;1;true
439;3;1;true
439;4;1;true
439;5;1;true
440;0;3;true
440;1;1;true
440;2;1;true
440;3;1;true
440;4;1;true
440;5;1;true
441;0;1;false
441;1;2;true
441;2;1;true
441;3;1;true
441;4;1;true
441;5;1;true
442;0;2;true
442;1;1;true
442;2;1;true
442;3;1;true
442;4;1;true
442;5;1;true
443;0;2;true
443;1;1;true
443;2;1;true
443;3;1;true
443;4;1;true
443;5;1;true
444;0;2;true
444;1;2;true
444;2;1;true
444;3;1;true
444;4;1;true
444;5;1;true
445;0;2;true
445;1;1;true
445;2;1;true
445;3;1;true
445;4;2;true
445;5;1;true
446;0;2;true
446;1;3;true
446;2;1;true
446;3;1;true
446;4;1;true
446;5;1;true
447;0;4;true
447;1;1;true
447;2;1;true
447;3;1;true
447;4;1;true
447;5;1;true
448;0;2;true
448;1;2;true
448;2;1;true
448;3;1;true
448;4;1;true
448;5;1;true
449;0;4;true
449;1;1;true
449;2;1;true
449;3;1;true
449;4;1;true
449;5;1;true
450;0;3;true
450;1;1;true
450;2;1;true
450;3;1;true
450;4;1;true
450;5;1;true
451;0;2;true
451;1;1;true
451;2;1;true
451;3;1;true
451;4;1;false
451;5;1;true
452;0;1;false
452;1;3;true
452;2;1;true
452;3;1;true
452;4;1;true
452;5;1;true
453;0;1;true
453;1;1;true
453;2;2;true
453;3;1;true
453;4;1;true
453;5;1;true
454;0;2;true
454;1;1;true
454;2;1;true
454;3;2;true
454;4;1;true
454;5;1;true
455;0;2;true
455;1;1;true
455;2;1;true
455;3;1;true
455;4;1;true
455;5;7;false
456;0;2;true
456;1;3;true
456;2;1;true
456;3;1;true
456;4;1;true
456;5;1;true
457;0;4;true
457;1;1;true
457;2;1;true
457;3;1;true
457;4;1;true
457;5;1;true
458;0;4;true
458;1;1;true
458;2;1;true
458;3;1;true
458;4;1;true
458;5;1;true
459;0;2;true
459;1;1;true
459;2;1;true
459;3;1;true
459;4;1;true
459;5;1;true
460;0;1;true
460;1;4;false
460;2;1;true
460;3;1;true
460;4;1;true
460;5;1;false
461;0;1;true
461;1;4;false
461;2;1;false
461;3;1;false
461;4;1;false
461;5;1;false
462;0;2;true
462;1;1;true
462;2;1;true
462;3;1;true
462;4;1;true
462;5;1;true
463;0;2;true
463;1;2;true
463;2;1;true
463;3;1;true
463;4;1;true
463;5;1;true
464;0;4;true
464;1;1;true
464;2;1;true
464;3;1;true
464;4;1;true
464;5;1;true
465;0;3;true
465;1;1;true
465;2;1;true
465;3;1;true
465;4;1;true
465;5;1;true
466;0;4;true
466;1;1;true
466;2;1;true
466;3;1;true
466;4;1;true
466;5;1;true
467;0;4;true
467;1;1;true
467;2;1;true
467;3;1;true
467;4;1;true
467;5;1;true
468;0;2;true
468;1;1;true
468;2;2;true
468;3;1;true
468;4;1;true
468;5;1;true
469;0;1;true
469;1;2;true
469;2;1;true
469;3;1;true
469;4;3;true
469;5;1;true
470;0;2;true
470;1;1;true
470;2;1;true
470;3;1;true
470;4;1;true
470;5;1;true
471;0;2;true
471;1;2;true
471;2;1;true
471;3;1;true
471;4;1;true
471;5;1;true
472;0;1;true
472;1;2;true
472;2;3;false
472;3;1;false
472;4;1;false
472;5;1;true
473;0;2;true
473;1;1;true
473;2;1;true
473;3;1;true
473;4;1;true
473;5;2;true
474;0;3;true
474;1;1;true
474;2;1;true
474;3;1;true
474;4;1;true
474;5;1;true
475;0;2;true
475;1;1;true
475;2;2;true
475;3;1;true
475;4;1;true
475;5;1;true
476;0;3;true
476;1;1;true
476;2;1;true
476;3;1;true
476;4;1;true
476;5;1;true
477;0;2;true
477;1;1;true
477;2;1;true
477;3;1;true
477;4;1;true
477;5;1;true
478;0;4;false
478;1;1;false
478;2;1;true
478;3;1;true
478;4;1;true
478;5;1;false
479;0;2;true
479;1;1;true
479;2;1;true
479;3;2;true
479;4;1;true
479;5;1;true
480;0;3;true
480;1;1;true
480;2;1;true
480;3;1;true
480;4;1;true
480;5;1;true
481;0;1;true
481;1;3;true
481;2;1;true
481;3;1;true
481;4;1;true
481;5;1;true
482;0;4;true
482;1;1;true
482;2;1;true
482;3;1;true
482;4;1;true
482;5;1;true
483;0;1;true
483;1;4;false
483;2;1;false
483;3;1;true
483;4;1;false
483;5;1;false
484;0;3;true
484;1;1;true
484;2;1;true
484;3;1;true
484;4;1;true
484;5;1;true
485;0;1;true
485;1;4;false
485;2;1;false
485;3;1;false
485;4;1;false
485;5;1;true
486;0;2;true
486;1;1;true
486;2;1;true
486;3;1;true
486;4;1;true
486;5;1;true
487;0;2;true
487;1;1;true
487;2;1;true
487;3;1;true
487;4;1;true
487;5;7;true
488;0;2;true
488;1;1;true
488;2;1;true
488;3;1;true
488;4;2;true
488;5;1;true
489;0;3;true
489;1;1;true
489;2;1;true
489;3;1;true
489;4;1;true
489;5;1;true
490;0;3;true
490;1;1;true
490;2;1;true
490;3;1;true
490;4;1;true
490;5;1;true
491;0;2;true
491;1;3;true
491;2;1;true
491;3;1;true
491;4;1;true
491;5;1;true
492;0;4;false
492;1;1;false
492;2;1;false
492;3;1;false
492;4;1;true
492;5;1;true
493;0;1;true
493;1;1;true
493;2;3;true
493;3;1;true
493;4;1;true
493;5;1;true
494;0;2;true
494;1;2;false
494;2;1;false
494;3;1;true
494;4;1;true
494;5;1;true
495;0;2;true
495;1;1;true
495;2;1;true
495;3;1;true
495;4;1;true
495;5;1;true
496;0;1;true
496;1;2;true
496;2;2;true
496;3;1;true
496;4;1;true
496;5;1;true
497;0;2;true
497;1;1;true
497;2;2;true
497;3;1;true
497;4;1;true
497;5;1;true
498;0;2;true
498;1;1;true
498;2;3;true
498;3;1;true
498;4;1;true
498;5;1;true
499;0;4;true
499;1;1;true
499;2;1;true
499;3;1;true
499;4;1;true
499;5;1;true
